horizon,source,target,weighted_selection_frequency,weighted_sign_stability,weighted_mean_strength,latest_strength,strength_retention,n_contributions,weighted_mean_loss_improvement,contribution_hit_rate,contribution_t_stat,survival_score
10,pw_malacca_strait_capacity_z,sp500,0.6325324018065089,1.0,0.13500735819672316,0.022926046917722293,0.16981331405889805,440,-0.0003046032957320948,0.32234644842867477,-5.9501107612217705,0.0
10,pw_malacca_strait_capacity_z,vix,0.6289139046511499,0.8651153225281949,0.08664196382559634,0.009227538738650587,0.10650195737973943,420,-3.247913714459867,0.35040535970364967,-5.242486453371611,0.0
10,pw_strait_of_hormuz_n_total_z,sp500,0.6262005730014721,1.0,0.09595904608642146,0.1573820030403059,1.6400955351157456,440,-5.066892607723658e-05,0.40225659580905515,-2.2353728632191494,0.0
10,pw_malacca_strait_n_total_z,us10y,0.597262134920443,1.0,0.07422809059351414,0.004136895943560389,0.05573221553299474,480,-0.0015339731628379169,0.43445244153013113,-3.16425755800721,0.0
10,pw_suez_canal_n_total_z,audusd,0.597262134920443,1.0,0.10964100981165488,0.0,0.0,480,-3.799911849034034e-06,0.52426763444406,-0.4235562989849548,0.0
10,pw_suez_canal_n_total_z,eurusd,0.597262134920443,1.0,0.15154292935087482,0.0,0.0,480,-3.7445770596370175e-06,0.447718697253518,-0.3849789088625749,0.0
10,pw_suez_canal_n_total_z,us2y,0.597262134920443,1.0,0.10985424984073833,0.0,0.0,480,0.0001977109279592377,0.566010166025898,0.16621871388230336,0.0
10,pw_panama_canal_n_total_z,henry_hub,0.5928629124941485,1.0,0.05667369630462569,0.061379368794359304,1.083030979035499,220,-0.0019575012408559536,0.42426418027012486,-2.602753699290141,0.0
10,pw_cape_of_good_hope_capacity_z,krwusd,0.5841730826740632,1.0,0.060958037137094204,0.03549035566848342,0.582209620507725,340,-2.6906531910038447e-06,0.3971842402853608,-1.8100710370206745,0.0
10,pw_suez_canal_n_total_z,us10y,0.5824971480207675,1.0,0.07003573284010356,0.0,0.0,420,0.00034112834752126714,0.5065488010846764,0.3732225042472335,0.0
10,pw_malacca_strait_capacity_z,us10y,0.5737806844107065,1.0,0.05384201634450309,0.07128951652771225,1.3240499031754858,380,-0.00020843670372236957,0.5163138308781375,-0.45381013512384255,0.0
10,pw_panama_canal_n_total_z,wti,0.570222988030132,0.9506668413966215,0.11610269244952366,0.028549927221489853,0.2459023698688306,420,-0.9140207873581557,0.4784001555884552,-2.9033520813061884,0.0
10,pw_malacca_strait_capacity_z,henry_hub,0.5429340182608686,1.0,0.04270201447483799,0.05006316976810452,1.1723842629860954,280,-0.003192524851524976,0.38306518182016536,-3.1408409471576753,0.0
10,pw_bab_el_mandeb_strait_capacity_z,eurusd,0.5416387398402001,1.0,0.08735492843754736,0.17850055275473953,2.043394184477581,120,-1.6372082909632376e-06,0.45730406466318396,-1.0749752380319906,0.0
10,pw_cape_of_good_hope_n_total_z,cnyusd,0.523538048464603,0.9916607359910017,0.05787024533212358,0.0,0.0,460,6.911212366162543e-08,0.5286503316980231,0.145614765945394,0.0
10,pw_cape_of_good_hope_capacity_z,sp500,0.515193577743306,1.0,0.04552633378410315,0.0,0.0,400,-6.00515306949236e-06,0.5204198114344601,-0.6202089211387314,0.0
10,pw_malacca_strait_n_total_z,us2y,0.5062031802854928,0.9195280204016126,0.04746385631664558,0.002713558577586292,0.057171051578349036,360,-0.0008828004755796498,0.4696506821802122,-2.725713001562744,0.0
10,pw_bab_el_mandeb_strait_capacity_z,henry_hub,0.4583612601598,1.0,0.13538284942739756,0.04176041060643417,0.3084616019167866,440,-0.01822451007541656,0.4081026729431595,-2.6442257176639496,0.0
10,pw_malacca_strait_n_total_z,henry_hub,0.4583612601598,0.9394826846100367,0.08655178497829732,0.03566453692487565,0.41206009712934816,440,-0.004020664309027467,0.4275074509420788,-2.307845311044988,0.0
10,pw_strait_of_hormuz_n_total_z,vix,0.4496726775250135,1.0,0.04499632279988922,0.0858987145786983,1.909016320304951,320,-0.29313762369628066,0.4989060580191281,-0.5904906637972394,0.0
10,pw_cape_of_good_hope_capacity_z,brent,0.4413346953209128,0.7865319435160238,0.055359787051443204,0.0,0.0,400,-7.059571987492127e-05,0.44195701535511955,-1.647687681540076,0.0
10,pw_strait_of_hormuz_n_total_z,brlusd,0.43326744048489585,0.9608320605058628,0.05260205295431149,0.06661809625636406,1.2664543019685273,260,-4.5843547587370495e-05,0.3233652078641669,-4.56884929061573,0.0
10,pw_panama_canal_n_total_z,brent,0.4279505156119988,0.9157348318038591,0.0694354529773995,0.014664604044680847,0.21119764350718673,380,-3.6778081910851656e-05,0.4830805574354496,-1.00664982072589,0.0
10,pw_cape_of_good_hope_n_total_z,henry_hub,0.3822172519461002,1.0,0.0447591306262998,0.020876019688802178,0.46640806907307847,340,-0.00022696557054554555,0.5166971438730829,-0.2804359322442025,0.0
10,pw_strait_of_hormuz_capacity_z,brlusd,0.3477969979989157,0.9395881057679978,0.039965050894212276,0.13195642860286702,3.301795585151548,160,-2.7325822170834235e-05,0.3216858910159675,-3.6553219701206094,0.0
10,pw_strait_of_hormuz_capacity_z,eurusd,0.3477969979989157,0.9191168950001383,0.034965475848958455,0.05079527911844994,1.4527266649500787,160,-6.394262690528275e-06,0.3727846019572964,-2.9565614766603976,0.0
10,pw_strait_of_hormuz_capacity_z,wti,0.3424980823994199,0.9386534508160679,0.027804402334935988,0.020413447700958022,0.7341804170093131,200,-0.5876636696470802,0.4896291381206846,-0.30544871600133733,0.0
10,pw_strait_of_hormuz_n_total_z,eurusd,0.30653447611033946,1.0,0.0650600701207942,0.0,0.0,380,-1.53712689664419e-05,0.37583331539185644,-3.3201779964003513,0.0
10,pw_malacca_strait_capacity_z,eurusd,0.30028838755269666,1.0,0.04288585163131123,0.0,0.0,360,8.184095830295744e-07,0.4448566452085224,0.2595476377957057,0.0
10,pw_bab_el_mandeb_strait_capacity_z,sp500,0.2985262777984083,1.0,0.04355628916500368,0.0,0.0,280,1.540398542169923e-05,0.637846473009508,0.25712810542605014,0.0
10,pw_strait_of_hormuz_capacity_z,vix,0.2976557823765343,0.6700319432731798,0.03937422499390702,0.03657880326308238,0.9290037649945564,260,-0.562631564263676,0.5205126005620279,-1.5958596134534162,0.0
10,pw_panama_canal_n_total_z,sp500,0.2921723457349092,1.0,0.033540885137468904,0.05275883345525254,1.5729708157378068,220,-2.163495582762503e-06,0.5128474135851243,-0.10999781730837889,0.0
10,pw_strait_of_hormuz_n_total_z,us10y,0.2674805017276812,1.0,0.04297775045482196,0.0,0.0,360,-0.0010396593324657917,0.47893763909594134,-1.6239021547691774,0.0
10,pw_strait_of_hormuz_n_total_z,us2y,0.21268061240562056,1.0,0.027130704978236497,0.0,0.0,320,-0.0004313040662786728,0.5398535091437584,-0.9014014225748274,0.0
10,pw_strait_of_hormuz_capacity_z,sp500,0.1852976906647646,1.0,0.03040298887433403,0.0,0.0,200,-1.243194495570559e-05,0.47152620017449365,-0.7791795055276508,0.0
10,pw_panama_canal_capacity_z,brlusd,0.18116968831264985,1.0,0.019780737557782577,0.0,0.0,200,-1.1370847787431045e-05,0.44901192069157214,-3.6149423598267205,0.0
10,pw_panama_canal_capacity_z,cnyusd,0.17505637573385957,1.0,0.04302798472711688,0.04331085851596182,1.0065741816782479,300,-2.3031153631613504e-06,0.4466864907056564,-2.045167478586777,0.0
10,pw_strait_of_hormuz_n_total_z,wti,0.17505637573385957,1.0,0.032429745015448104,0.0,0.0,300,-0.4536017073634858,0.4700811625959906,-1.6632212201043355,0.0
10,pw_bab_el_mandeb_strait_capacity_z,krwusd,0.1442163764950379,1.0,0.029411319661209485,0.022968268708763652,0.7809329527996816,160,-5.121871996893482e-06,0.3702664729334416,-1.6342088986652317,0.0
10,pw_bab_el_mandeb_strait_n_total_z,wti,0.13890087476064297,1.0,0.00723248004201588,0.0,0.0,40,-1.0726404153611218,0.3308814132588109,-2.214082711276896,0.0
